MEDIA_NAME,USER_ID,SPECIFIC_CATEGORY,MACRO_CATEGORY,CORRECT_ANSWER,USER_ANSWER,T_I_J,AVERAGE_T_J,D_I_J,AVERAGE_D_I,LABEL
NewMedia5,USER_32,Deductive Reasoning,Textual,b,b,55.90417,66.91064043478262,-0.1968810275652535,0.1064729197625749,0
NewMedia16,USER_32,Mechanical Reasoning,Graphical,b,b,16.75952,19.867627391304342,-0.1854532463521833,0.1064729197625749,0
NewMedia24,USER_32,Verbal Reasoning,Textual,b,b,122.70813,81.41989043478262,0.33647517540376,0.1064729197625749,1
NewMedia23,USER_32,Verbal Reasoning,Textual,d,d,142.76282,109.81043217391304,0.2308191154117505,0.1064729197625749,1
NewMedia1,USER_32,Critical Thinking,Textual,b,a,52.67627,53.460440000000006,-0.0148865893503849,0.1064729197625749,1
NewMedia3,USER_32,Critical Thinking,Textual,a,a,63.23352,44.91522913043478,0.2896927273630381,0.1064729197625749,1
NewMedia2,USER_32,Critical Thinking,Textual,a,b,77.58044,43.53073565217391,0.4388954786519139,0.1064729197625749,1
NewMedia7,USER_32,Diagrammatic Reasoning,Graphical,b,b,38.14734,63.053258913043486,-0.652887433646579,0.1064729197625749,0
NewMedia18,USER_32,Mechanical Reasoning,Graphical,a,b,75.47095,56.30706782608695,0.25392395582556,0.1064729197625749,1
NewMedia4,USER_33,Deductive Reasoning,Textual,a,a,134.64453,63.60174478260869,0.5276321675852061,-0.0694120225393857,1
NewMedia8,USER_33,Diagrammatic Reasoning,Graphical,c,b,119.92139,80.11716369565217,0.331919320684557,-0.0694120225393857,1
NewMedia24,USER_33,Verbal Reasoning,Textual,b,b,75.3501,81.41989043478262,-0.0805545106746058,-0.0694120225393857,0
NewMedia3,USER_33,Critical Thinking,Textual,a,a,35.51538,44.91522913043478,-0.2646698171449885,-0.0694120225393857,0
NewMedia16,USER_33,Mechanical Reasoning,Graphical,b,b,20.99268,19.867627391304342,0.0535926146016448,-0.0694120225393857,1
NewMedia9,USER_33,Diagrammatic Reasoning,Graphical,b,b,36.90796,80.25072065217392,-1.1743472316588053,-0.0694120225393857,0
NewMedia23,USER_33,Verbal Reasoning,Textual,d,d,145.62305,109.81043217391304,0.2459268489850127,-0.0694120225393857,1
NewMedia20,USER_33,Spatial Reasoning,Graphical,c,c,35.70239,49.77474869565217,-0.3941573294015378,-0.0694120225393857,0
NewMedia21,USER_33,Spatial Reasoning,Graphical,b,b,37.80615,47.02179413043478,-0.2437604498324948,-0.0694120225393857,0
NewMedia19,USER_33,Spatial Reasoning,Graphical,b,b,44.47119,60.0733354347826,-0.3508371472583171,-0.0694120225393857,0
NewMedia1,USER_33,Critical Thinking,Textual,b,b,48.33545,53.460440000000006,-0.1060296324954045,-0.0694120225393857,0
NewMedia11,USER_33,Inductive Reasoning,Graphical,b,c,133.78638,59.445183913043486,0.5556708843378266,-0.0694120225393857,1
NewMedia17,USER_33,Mechanical Reasoning,Graphical,b,b,30.08301,26.932871304347827,0.1047148771234053,-0.0694120225393857,1
NewMedia18,USER_33,Mechanical Reasoning,Graphical,a,a,170.92261,56.30706782608695,0.6705698103598643,-0.0694120225393857,1
NewMedia13,USER_33,Logical Reasoning,Graphical,d,d,48.33545,53.294944565217385,-0.1026057389600672,-0.0694120225393857,0
NewMedia2,USER_33,Critical Thinking,Textual,a,a,17.65674,43.53073565217391,-1.4653891744554155,-0.0694120225393857,0
NewMedia10,USER_33,Inductive Reasoning,Graphical,d,a,90.65503,54.161886739130445,0.4025495690737685,-0.0694120225393857,1
NewMedia6,USER_33,Deductive Reasoning,Textual,a,a,94.06494,90.38850673913043,0.0390839909202044,-0.0694120225393857,1
NewMedia14,USER_33,Logical Reasoning,Graphical,a,a,74.7124,62.11906499999999,0.1685574951413689,-0.0694120225393857,1
NewMedia7,USER_33,Diagrammatic Reasoning,Graphical,b,b,193.91797,63.053258913043486,0.6748457148502354,-0.0694120225393857,1
NewMedia15,USER_33,Logical Reasoning,Graphical,c,c,34.69727,41.98388782608696,-0.2100055083897655,-0.0694120225393857,0
NewMedia22,USER_33,Verbal Reasoning,Textual,d,d,51.16943,90.9118658695652,-0.7766831850494564,-0.0694120225393857,0
NewMedia12,USER_33,Inductive Reasoning,Graphical,d,d,20.9917,28.096099782608693,-0.3384385153469557,-0.0694120225393857,0
NewMedia5,USER_33,Deductive Reasoning,Textual,b,b,71.6792,66.91064043478262,0.0665264060594617,-0.0694120225393857,1
NewMedia8,USER_34,Diagrammatic Reasoning,Graphical,c,b,46.79492,80.11716369565217,-0.712091049533842,-0.5496999662095287,1
NewMedia15,USER_34,Logical Reasoning,Graphical,c,c,62.54297,41.98388782608696,0.3287193136800672,-0.5496999662095287,1
NewMedia23,USER_34,Verbal Reasoning,Textual,d,d,91.90918,109.81043217391304,-0.1947711009271656,-0.5496999662095287,0
NewMedia22,USER_34,Verbal Reasoning,Textual,d,b,95.40576,90.9118658695652,0.0471029645425475,-0.5496999662095287,1
NewMedia2,USER_34,Critical Thinking,Textual,a,a,28.0127,43.53073565217391,-0.5539642966288116,-0.5496999662095287,0
NewMedia10,USER_34,Inductive Reasoning,Graphical,d,b,51.71875,54.161886739130445,-0.0472388976750297,-0.5496999662095287,1
NewMedia24,USER_34,Verbal Reasoning,Textual,b,b,53.86963,81.41989043478262,-0.5114247199170036,-0.5496999662095287,0
NewMedia6,USER_34,Deductive Reasoning,Textual,a,a,82.20752,90.38850673913043,-0.0995162819548677,-0.5496999662095287,0
NewMedia20,USER_34,Spatial Reasoning,Graphical,c,c,32.62793,49.77474869565217,-0.5255257901942346,-0.5496999662095287,0
NewMedia11,USER_34,Inductive Reasoning,Graphical,b,b,31.91797,59.445183913043486,-0.8624362361717705,-0.5496999662095287,0
NewMedia9,USER_34,Diagrammatic Reasoning,Graphical,b,b,42.87646,80.25072065217392,-0.8716731897216776,-0.5496999662095287,0
NewMedia3,USER_34,Critical Thinking,Textual,a,a,21.27393,44.91522913043478,-1.111280291438149,-0.5496999662095287,0
NewMedia4,USER_34,Deductive Reasoning,Textual,a,a,50.0166,63.60174478260869,-0.2716127202290578,-0.5496999662095287,0
NewMedia1,USER_34,Critical Thinking,Textual,b,a,42.43506,53.460440000000006,-0.2598177073391673,-0.5496999662095287,1
NewMedia17,USER_34,Mechanical Reasoning,Graphical,b,b,30.83936,26.932871304347827,0.1266721713956506,-0.5496999662095287,1
NewMedia13,USER_34,Logical Reasoning,Graphical,d,d,27.95313,53.294944565217385,-0.9065823600154036,-0.5496999662095287,0
NewMedia7,USER_34,Diagrammatic Reasoning,Graphical,b,b,33.8335,63.053258913043486,-0.8636339401198069,-0.5496999662095287,0
NewMedia19,USER_34,Spatial Reasoning,Graphical,b,b,22.05713,60.0733354347826,-1.7235336344657075,-0.5496999662095287,0
NewMedia5,USER_34,Deductive Reasoning,Textual,b,b,41.12793,66.91064043478262,-0.6268905445711132,-0.5496999662095287,0
NewMedia21,USER_34,Spatial Reasoning,Graphical,b,b,51.25684,47.02179413043478,0.082624014074321,-0.5496999662095287,1
NewMedia12,USER_34,Inductive Reasoning,Graphical,d,d,15.78711,28.096099782608693,-0.7796860719035145,-0.5496999662095287,0
NewMedia18,USER_34,Mechanical Reasoning,Graphical,a,a,23.16309,56.30706782608695,-1.430896215750444,-0.5496999662095287,0
NewMedia16,USER_34,Mechanical Reasoning,Graphical,b,b,11.56152,19.867627391304342,-0.7184269361904267,-0.5496999662095287,0
NewMedia14,USER_34,Logical Reasoning,Graphical,a,a,36.39258,62.11906499999999,-0.7069156679740757,-0.5496999662095287,0
NewMedia5,USER_35,Deductive Reasoning,Textual,b,b,61.57162,66.91064043478262,-0.0867123592782294,-0.4974824177796975,0
NewMedia11,USER_35,Inductive Reasoning,Graphical,b,c,44.63165,59.445183913043486,-0.3319064814552786,-0.4974824177796975,1
NewMedia17,USER_35,Mechanical Reasoning,Graphical,b,b,36.17169,26.932871304347827,0.2554157324596161,-0.4974824177796975,1
NewMedia20,USER_35,Spatial Reasoning,Graphical,c,c,42.80365,49.77474869565217,-0.1628622487954222,-0.4974824177796975,0
NewMedia7,USER_35,Diagrammatic Reasoning,Graphical,b,a,54.16998,63.053258913043486,-0.1639889642389287,-0.4974824177796975,0
NewMedia19,USER_35,Spatial Reasoning,Graphical,b,a,14.23407,60.0733354347826,-3.2203906145454257,-0.4974824177796975,0
NewMedia12,USER_35,Inductive Reasoning,Graphical,d,d,18.38715,28.096099782608693,-0.5280290737068385,-0.4974824177796975,0
NewMedia16,USER_35,Mechanical Reasoning,Graphical,b,b,34.10889,19.867627391304342,0.4175234846016877,-0.4974824177796975,1
NewMedia21,USER_35,Spatial Reasoning,Graphical,b,a,73.62915,47.02179413043478,0.3613698632887276,-0.4974824177796975,1
NewMedia13,USER_35,Logical Reasoning,Graphical,d,d,61.60547,53.294944565217385,0.1348991483188524,-0.4974824177796975,1
NewMedia9,USER_35,Diagrammatic Reasoning,Graphical,b,b,67.41272,80.25072065217392,-0.1904388467365496,-0.4974824177796975,0
NewMedia14,USER_35,Logical Reasoning,Graphical,a,b,36.43262,62.11906499999999,-0.7050397418577086,-0.4974824177796975,1
NewMedia6,USER_35,Deductive Reasoning,Textual,a,b,116.49182,90.38850673913043,0.224078508352514,-0.4974824177796975,1
NewMedia8,USER_35,Diagrammatic Reasoning,Graphical,c,d,30.41724,80.11716369565217,-1.63393929546705,-0.4974824177796975,1
NewMedia23,USER_35,Verbal Reasoning,Textual,d,c,110.93213,109.81043217391304,0.0101115684525931,-0.4974824177796975,1
NewMedia4,USER_35,Deductive Reasoning,Textual,a,b,33.16406,63.60174478260869,-0.9177912711112176,-0.4974824177796975,1
NewMedia15,USER_35,Logical Reasoning,Graphical,c,a,21.88354,41.98388782608696,-0.9185144554348594,-0.4974824177796975,1
NewMedia3,USER_35,Critical Thinking,Textual,a,b,35.39453,44.91522913043478,-0.268987867064057,-0.4974824177796975,1
NewMedia2,USER_35,Critical Thinking,Textual,a,b,44.43054,43.53073565217391,0.0202519336435274,-0.4974824177796975,1
NewMedia10,USER_35,Inductive Reasoning,Graphical,d,a,11.54126,54.161886739130445,-3.692892001317919,-0.4974824177796975,0
NewMedia18,USER_35,Mechanical Reasoning,Graphical,a,b,32.38062,56.30706782608695,-0.7389125911142822,-0.4974824177796975,1
NewMedia22,USER_35,Verbal Reasoning,Textual,d,a,78.87329,90.9118658695652,-0.1526318462126432,-0.4974824177796975,1
NewMedia1,USER_35,Critical Thinking,Textual,b,b,61.93311,53.460440000000006,0.1368035611323247,-0.4974824177796975,1
NewMedia24,USER_35,Verbal Reasoning,Textual,b,b,103.45679,81.41989043478262,0.2130058313738265,-0.4974824177796975,1
NewMedia23,USER_36,Verbal Reasoning,Textual,d,d,51.46436,109.81043217391304,-1.1337180171659191,0.0257980182096722,0
NewMedia22,USER_36,Verbal Reasoning,Textual,d,a,82.99316,90.9118658695652,-0.0954139578438175,0.0257980182096722,1
NewMedia20,USER_36,Spatial Reasoning,Graphical,c,c,22.55347,49.77474869565217,-1.2069663202891692,0.0257980182096722,0
NewMedia15,USER_36,Logical Reasoning,Graphical,c,c,38.02026,41.98388782608696,-0.1042504134923581,0.0257980182096722,0
NewMedia17,USER_36,Mechanical Reasoning,Graphical,b,b,34.25586,26.932871304347827,0.2137733134025002,0.0257980182096722,1
NewMedia21,USER_36,Spatial Reasoning,Graphical,b,b,36.90161,47.02179413043478,-0.2742477667081404,0.0257980182096722,0
NewMedia13,USER_36,Logical Reasoning,Graphical,d,d,31.24121,53.294944565217385,-0.7059180667207636,0.0257980182096722,0
NewMedia2,USER_36,Critical Thinking,Textual,a,a,76.71729,43.53073565217391,0.4325824641071927,0.0257980182096722,1
NewMedia10,USER_36,Inductive Reasoning,Graphical,d,a,97.99121,54.161886739130445,0.4472781105659329,0.0257980182096722,1
NewMedia4,USER_36,Deductive Reasoning,Textual,a,a,175.53833,63.60174478260869,0.63767602903247,0.0257980182096722,1
NewMedia19,USER_36,Spatial Reasoning,Graphical,b,b,59.06641,60.0733354347826,-0.0170473444176241,0.0257980182096722,0
NewMedia11,USER_36,Inductive Reasoning,Graphical,b,b,46.73486,59.445183913043486,-0.2719666628517447,0.0257980182096722,0
NewMedia8,USER_36,Diagrammatic Reasoning,Graphical,c,b,129.16724,80.11716369565217,0.3797408406678646,0.0257980182096722,1
NewMedia14,USER_36,Logical Reasoning,Graphical,a,a,57.33765,62.11906499999999,-0.0833904947272864,0.0257980182096722,0
NewMedia16,USER_36,Mechanical Reasoning,Graphical,b,b,26.51196,19.867627391304342,0.250616424009981,0.0257980182096722,1
NewMedia3,USER_36,Critical Thinking,Textual,a,a,71.97461,44.91522913043478,0.3759573114681027,0.0257980182096722,1
NewMedia9,USER_36,Diagrammatic Reasoning,Graphical,b,b,181.40625,80.25072065217392,0.557618766430738,0.0257980182096722,1
NewMedia7,USER_36,Diagrammatic Reasoning,Graphical,b,a,94.01221,63.053258913043486,0.3293077685010969,0.0257980182096722,1
NewMedia6,USER_36,Deductive Reasoning,Textual,a,a,97.11279,90.38850673913043,0.0692419943950695,0.0257980182096722,1
NewMedia24,USER_36,Verbal Reasoning,Textual,b,b,75.87988,81.41989043478262,-0.0730102687930267,0.0257980182096722,0
NewMedia12,USER_36,Inductive Reasoning,Graphical,d,d,48.79834,28.096099782608693,0.424240665100315,0.0257980182096722,1
NewMedia18,USER_36,Mechanical Reasoning,Graphical,a,a,61.17578,56.30706782608695,0.0795856166265972,0.0257980182096722,1
NewMedia1,USER_36,Critical Thinking,Textual,b,a,52.97754,53.460440000000006,-0.0091151835287181,0.0257980182096722,1
NewMedia5,USER_36,Deductive Reasoning,Textual,b,b,110.88525,66.91064043478262,0.3965776292628404,0.0257980182096722,1
NewMedia6,USER_37,Deductive Reasoning,Textual,a,a,73.4209,90.38850673913043,-0.2311005005268313,0.0110478123289967,0
NewMedia7,USER_37,Diagrammatic Reasoning,Graphical,b,b,173.28076,63.053258913043486,0.636120831227636,0.0110478123289967,1
NewMedia4,USER_37,Deductive Reasoning,Textual,a,a,70.20557,63.60174478260869,0.0940641208011174,0.0110478123289967,1
NewMedia16,USER_37,Mechanical Reasoning,Graphical,b,b,31.09424,19.867627391304342,0.3610511981864054,0.0110478123289967,1
NewMedia2,USER_37,Critical Thinking,Textual,a,a,44.53125,43.53073565217391,0.022467690617849,0.0110478123289967,1
NewMedia22,USER_37,Verbal Reasoning,Textual,d,d,65.48975,90.9118658695652,-0.3881846528588856,0.0110478123289967,0
NewMedia18,USER_37,Mechanical Reasoning,Graphical,a,a,29.50635,56.30706782608695,-0.9083033932047492,0.0110478123289967,0
NewMedia23,USER_37,Verbal Reasoning,Textual,d,d,207.02686,109.81043217391304,0.469583646421952,0.0110478123289967,1
NewMedia21,USER_37,Spatial Reasoning,Graphical,b,c,47.67285,47.02179413043478,0.0136567431895768,0.0110478123289967,1
NewMedia14,USER_37,Logical Reasoning,Graphical,a,d,162.1084,62.11906499999999,0.616805390713868,0.0110478123289967,1
NewMedia15,USER_37,Logical Reasoning,Graphical,c,a,25.33301,41.98388782608696,-0.6572798821019279,0.0110478123289967,1
NewMedia9,USER_37,Diagrammatic Reasoning,Graphical,b,b,76.19385,80.25072065217392,-0.053244069595826,0.0110478123289967,0
NewMedia12,USER_37,Inductive Reasoning,Graphical,d,d,39.54053,28.096099782608693,0.2894354278354717,0.0110478123289967,1
NewMedia20,USER_37,Spatial Reasoning,Graphical,c,d,103.57715,49.77474869565217,0.5194427661346912,0.0110478123289967,1
NewMedia13,USER_37,Logical Reasoning,Graphical,d,d,32.39307,53.294944565217385,-0.645257598777065,0.0110478123289967,0
NewMedia3,USER_37,Critical Thinking,Textual,a,a,60.57373,44.91522913043478,0.2585031641532594,0.0110478123289967,1
NewMedia11,USER_37,Inductive Reasoning,Graphical,b,a,45.12598,59.445183913043486,-0.3173161871064847,0.0110478123289967,1
NewMedia17,USER_37,Mechanical Reasoning,Graphical,b,b,50.9751,26.932871304347827,0.4716465234134346,0.0110478123289967,1
NewMedia5,USER_37,Deductive Reasoning,Textual,b,b,58.09473,66.91064043478262,-0.151750605171633,0.0110478123289967,0
NewMedia24,USER_37,Verbal Reasoning,Textual,b,b,117.11475,81.41989043478262,0.3047853456991317,0.0110478123289967,1
NewMedia8,USER_37,Diagrammatic Reasoning,Graphical,c,b,49.62109,80.11716369565217,-0.614578875547719,0.0110478123289967,1
NewMedia1,USER_37,Critical Thinking,Textual,b,a,51.34961,53.460440000000006,-0.0411070308031552,0.0110478123289967,1
NewMedia19,USER_37,Spatial Reasoning,Graphical,b,c,130.43115,60.0733354347826,0.5394249346510969,0.0110478123289967,1
NewMedia10,USER_37,Inductive Reasoning,Graphical,d,a,40.9165,54.161886739130445,-0.3237174914552918,0.0110478123289967,1
NewMedia6,USER_38,Deductive Reasoning,Textual,a,a,126.24542,90.38850673913043,0.2840254581977672,0.1019444259303095,1
NewMedia3,USER_38,Critical Thinking,Textual,a,a,40.06287,44.91522913043478,-0.1211186100854677,0.1019444259303095,0
NewMedia7,USER_38,Diagrammatic Reasoning,Graphical,b,a,53.95618,63.053258913043486,-0.1686012411005279,0.1019444259303095,0
NewMedia19,USER_38,Spatial Reasoning,Graphical,b,b,40.0636,60.0733354347826,-0.4994492615437104,0.1019444259303095,0
NewMedia20,USER_38,Spatial Reasoning,Graphical,c,c,93.34247,49.77474869565217,0.4667513223546348,0.1019444259303095,1
NewMedia24,USER_38,Verbal Reasoning,Textual,b,b,95.77405,81.41989043478262,0.1498752487256974,0.1019444259303095,1
NewMedia23,USER_38,Verbal Reasoning,Textual,d,d,136.75452,109.81043217391304,0.1970252085714385,0.1019444259303095,1
NewMedia18,USER_38,Mechanical Reasoning,Graphical,a,a,44.36353,56.30706782608695,-0.2692197358074741,0.1019444259303095,0
NewMedia2,USER_38,Critical Thinking,Textual,a,a,67.42664,43.53073565217391,0.3543985633545746,0.1019444259303095,1
NewMedia9,USER_38,Diagrammatic Reasoning,Graphical,b,b,165.23608,80.25072065217392,0.5143268912444914,0.1019444259303095,1
NewMedia14,USER_38,Logical Reasoning,Graphical,a,a,73.11365,62.11906499999999,0.1503766396562066,0.1019444259303095,1
NewMedia8,USER_38,Diagrammatic Reasoning,Graphical,c,c,79.59766,80.11716369565217,-0.0065266202002943,0.1019444259303095,0
NewMedia15,USER_38,Logical Reasoning,Graphical,c,c,47.6593,41.98388782608696,0.1190829947966721,0.1019444259303095,1
NewMedia5,USER_38,Deductive Reasoning,Textual,b,a,184.13892,66.91064043478262,0.6366295597107737,0.1019444259303095,1
NewMedia11,USER_38,Inductive Reasoning,Graphical,b,b,76.99829,59.445183913043486,0.2279674793681328,0.1019444259303095,1
NewMedia13,USER_38,Logical Reasoning,Graphical,d,d,50.22461,53.294944565217385,-0.0611320738024125,0.1019444259303095,0
NewMedia17,USER_38,Mechanical Reasoning,Graphical,b,b,47.4917,26.932871304347827,0.4328930885955266,0.1019444259303095,1
NewMedia4,USER_38,Deductive Reasoning,Textual,a,a,103.34961,63.60174478260869,0.3845961800667782,0.1019444259303095,1
NewMedia1,USER_38,Critical Thinking,Textual,b,a,62.98486,53.460440000000006,0.1512176100732778,0.1019444259303095,1
NewMedia16,USER_38,Mechanical Reasoning,Graphical,b,b,14.61572,19.867627391304342,-0.35933278629478,0.1019444259303095,0
NewMedia10,USER_38,Inductive Reasoning,Graphical,d,a,78.60645,54.161886739130445,0.310974013721133,0.1019444259303095,1
NewMedia21,USER_38,Spatial Reasoning,Graphical,b,b,23.68506,47.02179413043478,-0.9852934352049256,0.1019444259303095,0
NewMedia12,USER_38,Inductive Reasoning,Graphical,d,c,32.53418,28.096099782608693,0.1364128500362174,0.1019444259303095,1
NewMedia22,USER_38,Verbal Reasoning,Textual,d,d,151.71875,90.9118658695652,0.4007868778937,0.1019444259303095,1
NewMedia18,USER_39,Mechanical Reasoning,Graphical,a,a,22.92847,56.30706782608695,-1.4557708310274058,-0.4473757166580268,0
NewMedia22,USER_39,Verbal Reasoning,Textual,d,c,47.99414,90.9118658695652,-0.8942284593403528,-0.4473757166580268,1
NewMedia5,USER_39,Deductive Reasoning,Textual,b,a,77.44019,66.91064043478262,0.1359700895002631,-0.4473757166580268,1
NewMedia16,USER_39,Mechanical Reasoning,Graphical,b,b,17.23535,19.867627391304342,-0.1527254968018834,-0.4473757166580268,0
NewMedia2,USER_39,Critical Thinking,Textual,a,a,52.85034,43.53073565217391,0.1763395343875951,-0.4473757166580268,1
NewMedia11,USER_39,Inductive Reasoning,Graphical,b,b,19.55273,59.445183913043486,-2.040249822558972,-0.4473757166580268,0
NewMedia21,USER_39,Spatial Reasoning,Graphical,b,b,28.63574,47.02179413043478,-0.6420666667051307,-0.4473757166580268,0
NewMedia4,USER_39,Deductive Reasoning,Textual,a,a,49.67578,63.60174478260869,-0.2803371136318078,-0.4473757166580268,0
NewMedia24,USER_39,Verbal Reasoning,Textual,b,b,95.02393,81.41989043478262,0.143164354128664,-0.4473757166580268,1
NewMedia6,USER_39,Deductive Reasoning,Textual,a,a,94.16553,90.38850673913043,0.0401104656966256,-0.4473757166580268,1
NewMedia10,USER_39,Inductive Reasoning,Graphical,d,a,66.30664,54.161886739130445,0.1831604385453637,-0.4473757166580268,1
NewMedia1,USER_39,Critical Thinking,Textual,b,a,64.25781,53.460440000000006,0.1680320259903037,-0.4473757166580268,1
NewMedia14,USER_39,Logical Reasoning,Graphical,a,a,44.37012,62.11906499999999,-0.4000202163077312,-0.4473757166580268,0
NewMedia13,USER_39,Logical Reasoning,Graphical,d,d,76.22754,53.294944565217385,0.3008439657738216,-0.4473757166580268,1
NewMedia7,USER_39,Diagrammatic Reasoning,Graphical,b,b,100.71045,63.053258913043486,0.373915428706321,-0.4473757166580268,1
NewMedia19,USER_39,Spatial Reasoning,Graphical,b,b,27.90527,60.0733354347826,-1.1527595122635472,-0.4473757166580268,0
NewMedia3,USER_39,Critical Thinking,Textual,a,b,33.98438,44.91522913043478,-0.3216433293894071,-0.4473757166580268,1
NewMedia8,USER_39,Diagrammatic Reasoning,Graphical,c,c,48.78076,80.11716369565217,-0.6423926912096525,-0.4473757166580268,0
NewMedia17,USER_39,Mechanical Reasoning,Graphical,b,b,14.93066,26.932871304347827,-0.8038634128931894,-0.4473757166580268,0
NewMedia15,USER_39,Logical Reasoning,Graphical,c,c,44.24316,41.98388782608696,0.0510648917010683,-0.4473757166580268,1
NewMedia20,USER_39,Spatial Reasoning,Graphical,c,c,25.06494,49.77474869565217,-0.9858315517871644,-0.4473757166580268,0
NewMedia23,USER_39,Verbal Reasoning,Textual,d,c,91.92236,109.81043217391304,-0.1945997924108241,-0.4473757166580268,1
NewMedia12,USER_39,Inductive Reasoning,Graphical,d,d,19.28418,28.096099782608693,-0.4569507120659885,-0.4473757166580268,0
NewMedia9,USER_39,Diagrammatic Reasoning,Graphical,b,b,27.80518,80.25072065217392,-1.886178785829616,-0.4473757166580268,0
NewMedia16,USER_40,Mechanical Reasoning,Graphical,b,b,37.47864,19.867627391304342,0.4698946548939784,0.1090221364196248,1
NewMedia15,USER_40,Logical Reasoning,Graphical,c,d,30.92761,41.98388782608696,-0.3574889177045029,0.1090221364196248,1
NewMedia20,USER_40,Spatial Reasoning,Graphical,c,c,62.6709,49.77474869565217,0.2057757476651497,0.1090221364196248,1
NewMedia18,USER_40,Mechanical Reasoning,Graphical,a,a,64.35181,56.30706782608695,0.1250119021347348,0.1090221364196248,1
NewMedia13,USER_40,Logical Reasoning,Graphical,d,d,61.72583,53.294944565217385,0.1365860197389426,0.1090221364196248,1
NewMedia6,USER_40,Deductive Reasoning,Textual,a,a,84.65454,90.38850673913043,-0.0677337179923302,0.1090221364196248,0
NewMedia23,USER_40,Verbal Reasoning,Textual,d,c,136.5874,109.81043217391304,0.1960427376616507,0.1090221364196248,1
NewMedia12,USER_40,Inductive Reasoning,Graphical,d,d,145.88354,28.096099782608693,0.8074073347643697,0.1090221364196248,1
NewMedia4,USER_40,Deductive Reasoning,Textual,a,a,53.64099,63.60174478260869,-0.1856929706668107,0.1090221364196248,0
NewMedia1,USER_40,Critical Thinking,Textual,b,a,36.64661,53.460440000000006,-0.4588099690530721,0.1090221364196248,1
NewMedia19,USER_40,Spatial Reasoning,Graphical,b,b,92.31091,60.0733354347826,0.3492282176095697,0.1090221364196248,1
NewMedia22,USER_40,Verbal Reasoning,Textual,d,d,64.73206,90.9118658695652,-0.4044333807631828,0.1090221364196248,0
NewMedia10,USER_40,Inductive Reasoning,Graphical,d,c,131.16748,54.161886739130445,0.5870783921507798,0.1090221364196248,1
NewMedia2,USER_40,Critical Thinking,Textual,a,a,25.84949,43.53073565217391,-0.6840075240236426,0.1090221364196248,0
NewMedia24,USER_40,Verbal Reasoning,Textual,b,b,75.53101,81.41989043478262,-0.0779663933367582,0.1090221364196248,0
NewMedia11,USER_40,Inductive Reasoning,Graphical,b,c,155.69727,59.445183913043486,0.6182002169142499,0.1090221364196248,1
NewMedia17,USER_40,Mechanical Reasoning,Graphical,b,a,50.21143,26.932871304347827,0.4636107494977174,0.1090221364196248,1
NewMedia5,USER_40,Deductive Reasoning,Textual,b,b,48.69067,66.91064043478262,-0.3741983923158713,0.1090221364196248,0
NewMedia8,USER_40,Diagrammatic Reasoning,Graphical,c,c,118.64819,80.11716369565217,0.3247502242077846,0.1090221364196248,1
NewMedia3,USER_40,Critical Thinking,Textual,a,b,28.75635,44.91522913043478,-0.5619238578760788,0.1090221364196248,1
NewMedia14,USER_40,Logical Reasoning,Graphical,a,a,117.2085,62.11906499999999,0.470012285798385,0.1090221364196248,1
NewMedia7,USER_40,Diagrammatic Reasoning,Graphical,b,b,71.83374,63.053258913043486,0.1222333834623746,0.1090221364196248,1
NewMedia21,USER_40,Spatial Reasoning,Graphical,b,b,104.11328,47.02179413043478,0.5483593050719872,0.1090221364196248,1
NewMedia9,USER_40,Diagrammatic Reasoning,Graphical,b,b,126.29858,80.25072065217392,0.3645952262315702,0.1090221364196248,1
NewMedia17,USER_41,Mechanical Reasoning,Graphical,b,b,26.55933,26.932871304347827,-0.0140644099210269,-0.0246972032699301,0
NewMedia20,USER_41,Spatial Reasoning,Graphical,c,c,56.41333,49.77474869565217,0.1176775294836846,-0.0246972032699301,1
NewMedia7,USER_41,Diagrammatic Reasoning,Graphical,b,d,65.97998,63.053258913043486,0.0443577140665473,-0.0246972032699301,1
NewMedia10,USER_41,Inductive Reasoning,Graphical,d,a,53.88208,54.161886739130445,-0.0051929461359034,-0.0246972032699301,1
NewMedia8,USER_41,Diagrammatic Reasoning,Graphical,c,b,78.94043,80.11716369565217,-0.0149066035699597,-0.0246972032699301,1
NewMedia5,USER_41,Deductive Reasoning,Textual,b,c,64.09045,66.91064043478262,-0.044003286523696,-0.0246972032699301,1
NewMedia2,USER_41,Critical Thinking,Textual,a,a,69.45605,43.53073565217391,0.3732621470386826,-0.0246972032699301,1
NewMedia16,USER_41,Mechanical Reasoning,Graphical,b,b,27.35596,19.867627391304342,0.2737367874750386,-0.0246972032699301,1
NewMedia22,USER_41,Verbal Reasoning,Textual,d,d,79.98523,90.9118658695652,-0.1366081696528872,-0.0246972032699301,0
NewMedia13,USER_41,Logical Reasoning,Graphical,d,d,52.73608,53.294944565217385,-0.0105973854184342,-0.0246972032699301,0
NewMedia6,USER_41,Deductive Reasoning,Textual,a,a,82.84619,90.38850673913043,-0.0910399951902486,-0.0246972032699301,0
NewMedia12,USER_41,Inductive Reasoning,Graphical,d,d,22.21179,28.096099782608693,-0.2649183061161974,-0.0246972032699301,0
NewMedia4,USER_41,Deductive Reasoning,Textual,a,a,27.66431,63.60174478260869,-1.2990540802430528,-0.0246972032699301,0
NewMedia24,USER_41,Verbal Reasoning,Textual,b,b,86.35583,81.41989043478262,0.0571581509345388,-0.0246972032699301,1
